@relation pdbbindv2015-weka.filters.unsupervised.attribute.Remove-R1

@attribute	a1	numeric
@attribute	a2	numeric
@attribute	a3	numeric
@attribute	a4	numeric
@attribute	a5	numeric
@attribute	a6	numeric
@attribute	a7	numeric
@attribute	a8	numeric
@attribute	a9	numeric
@attribute	a10	numeric
@attribute	a11	numeric
@attribute	a12	numeric
@attribute	a13	numeric
@attribute	a14	numeric
@attribute	a15	numeric
@attribute	a16	numeric
@attribute	a17	numeric
@attribute	a18	numeric
@attribute	a19	numeric
@attribute	a20	numeric
@attribute	a21	numeric
@attribute	a22	numeric
@attribute	a23	numeric
@attribute	a24	numeric
@attribute	a25	numeric
@attribute	a26	numeric
@attribute	a27	numeric
@attribute	a28	numeric
@attribute	a29	numeric
@attribute	a30	numeric
@attribute	a31	numeric
@attribute	a32	numeric
@attribute	a33	numeric
@attribute	a34	numeric
@attribute	a35	numeric
@attribute	a36	numeric
@attribute	a37	numeric
@attribute	a38	numeric
@attribute	a39	numeric
@attribute	a40	numeric
@attribute	a41	numeric
@attribute	a42	numeric
@attribute	a43	numeric
@attribute	a44	numeric
@attribute	a45	numeric
@attribute	a46	numeric
@attribute	a47	numeric
@attribute	a48	numeric
@attribute	a49	numeric
@attribute	a50	numeric
@attribute	a51	numeric
@attribute	a52	numeric
@attribute	a53	numeric
@attribute	a54	numeric
@attribute	a55	numeric
@attribute	a56	numeric
@attribute	a57	numeric
@attribute	a58	numeric
@attribute	a59	numeric
@attribute	a60	numeric
@attribute	a61	numeric
@attribute	a62	numeric
@attribute	a63	numeric
@attribute	a64	numeric
@attribute	a65	numeric
@attribute	a66	numeric
@attribute	a67	numeric
@attribute	a68	numeric
@attribute	a69	numeric
@attribute	a70	numeric
@attribute	a71	numeric
@attribute	a72	numeric
@attribute	a73	numeric
@attribute	a74	numeric
@attribute	a75	numeric
@attribute	a76	numeric
@attribute	a77	numeric
@attribute	a78	numeric
@attribute	a79	numeric
@attribute	a80	numeric
@attribute	a81	numeric
@attribute	a82	numeric
@attribute	a83	numeric
@attribute	a84	numeric
@attribute	a85	numeric
@attribute	a86	numeric
@attribute	a87	numeric
@attribute	a88	numeric
@attribute	a89	numeric
@attribute	a90	numeric
@attribute	a91	numeric
@attribute	a92	numeric
@attribute	a93	numeric
@attribute	a94	numeric
@attribute	a95	numeric
@attribute	a96	numeric
@attribute	a97	numeric
@attribute	a98	numeric
@attribute	a99	numeric
@attribute	a100	numeric
@attribute	a101	numeric
@attribute	a102	numeric
@attribute	a103	numeric
@attribute	a104	numeric
@attribute	a105	numeric
@attribute	a106	numeric
@attribute	a107	numeric
@attribute	a108	numeric
@attribute	a109	numeric
@attribute	a110	numeric
@attribute	a111	numeric
@attribute	a112	numeric
@attribute	a113	numeric
@attribute	a114	numeric
@attribute	a115	numeric
@attribute	a116	numeric
@attribute	a117	numeric
@attribute	a118	numeric
@attribute	a119	numeric
@attribute	a120	numeric
@attribute	a121	numeric
@attribute	a122	numeric
@attribute	a123	numeric
@attribute	a124	numeric
@attribute	a125	numeric
@attribute	a126	numeric

@attribute energy numeric

@data
12,12,6,1,1,0,0,0,0,22,34,27,27,15,7,7,0,7,3,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,1,2,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,417,4,4,3,-0.1,288.079,0,148,20,0,0,0,0,0,24,9.84,8.29,2.07,6.22,1.3,4.4,6.22,8.55,2.59,5.7,9.84,3.63,4.4,5.18,4.4,7.77,4.66,1.04,2.07,4.66,372,1,0,15327.4,262,30,31,1,0,4,0,0,0,0,24,26,135,10,-5.854
16,10,5,13,0,3,0,0,0,33,49,42,42,26,7,7,0,7,3,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,800,17,7,8,-5.7,506.996,0,279,31,4,0,0,0,0,3,12.78,7.52,0.75,6.77,0,3.76,8.27,6.02,1.5,6.02,12.78,9.02,3.01,1.5,4.51,5.26,3.01,0,1.5,9.77,266,2,0,14286.5,216,11,91,0,0,8,0,0,0,0,35,20,59,0,-5.854
13,5,0,8,0,2,0,0,0,15,28,26,26,13,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,8,4,7,0.7,341.927,0,134,16,1,0,0,0,0,1,10.93,6.56,3.83,5.46,1.64,4.37,6.01,4.92,2.73,3.83,10.93,3.28,2.19,3.28,5.46,5.46,7.65,3.28,2.73,7.1,356,2,0,15418.2,238,20,75,0,6,0,0,1,0,0,18,31,71,2,-5.854
18,18,0,2,0,0,0,0,0,23,41,35,35,17,6,6,0,6,4,0,0,1,3,0,0,0,0,6,0,0,0,1,2,0,0,3,10,0,1,3,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,2,1,0,1.1,266.131,0,37.3,20,2,0,0,0,0,6,17.6,5.6,4.8,4.8,0,2.4,7.2,7.2,2.4,4,17.6,3.2,2.4,6.4,3.2,4,4.8,0,2.4,11.2,125,1,0,7283.6,94,9,35,0,1,2,0,0,0,0,13,10,27,1,-5.854
5,2,1,5,0,1,1,0,1,9,14,12,12,7,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,6,4,2,1.7,172.989,0,107,10,1,0,0,0,0,4,9.72,4.17,3.7,4.63,2.31,3.01,8.33,9.72,1.85,6.25,9.72,7.64,2.31,2.78,4.4,5.56,5.56,0.93,2.78,6.25,431,1,0,17075.8,311,29,38,1,2,1,0,0,0,0,31,45,141,11,-5.854
33,32,5,6,2,0,0,0,0,49,82,64,64,31,18,18,0,18,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1110,9,3,12,2.6,647.187,0,190,45,2,0,0,0,0,3,3.03,4.04,3.03,4.04,2.02,6.06,4.04,13.13,1.01,12.12,3.03,6.06,2.02,2.02,6.06,1.01,8.08,2.02,1.01,7.07,198,2,0,9971.8,129,13,74,0,0,6,1,0,0,0,22,12,7,2,-5.854
8,7,0,0,2,0,0,0,0,9,17,14,14,6,3,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.9,2,2,0,3.2,156.007,0,2,9,0,0,0,0,0,18,5.56,3.92,6.21,5.56,3.92,4.58,2.94,8.5,2.61,3.92,5.56,3.59,3.27,5.23,4.25,5.23,8.5,0.98,3.59,7.84,306,1,0,14684.5,192,7,66,0,3,7,0,0,0,0,27,33,52,3,-5.854
14,19,4,0,0,0,0,0,0,27,41,31,31,17,10,10,0,10,5,0,0,1,4,0,0,0,0,6,0,0,0,2,1,0,0,3,11,0,1,4,0,0,2,1,0,0,3,3,0,0,1,2,0,0,0,0,0,0,2,1,0,0,3,0,1,2,0,0,2,1,0,0,3,615,4,1,1,3.3,298.122,0,40.5,23,1,0,0,0,0,4,5.26,5.92,3.95,3.95,1.32,3.95,10.53,5.26,0.66,4.61,5.26,7.24,3.29,7.24,3.29,7.89,5.26,2.63,1.32,7.24,147,2,0,8632.8,113,7,60,1,0,2,0,0,0,0,17,12,13,0,-5.848
18,14,4,3,0,0,0,0,0,22,40,34,34,16,6,6,0,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,307,7,2,5,-0.8,290.138,0,106,21,0,0,0,0,0,9,7.82,10.06,0.56,3.91,0.56,2.23,6.7,11.73,5.59,3.91,7.82,0.56,2.79,1.68,5.59,8.38,5.59,3.35,2.79,7.82,318,2,0,17603,217,54,44,0,4,2,0,0,0,0,30,37,44,0,-5.845
13,6,1,4,0,0,0,0,0,11,24,24,24,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,132,5,5,1,1.3,163.084,0,93,11,4,0,0,0,0,1,6.25,4.75,5,7.5,2.25,5,3.75,7.25,3,6.25,6.25,3,4.75,3.5,6,6.25,3.75,3.25,4,4,787,2,8,30618.3,546,68,95,2,8,2,0,0,0,0,64,80,194,14,-5.83
11,14,1,4,0,0,0,0,0,20,31,23,23,12,8,8,0,8,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,5,3,4,3.9,257.069,0,86.6,19,0,0,0,0,0,5,18.83,7.16,2.39,5.84,0.53,2.39,3.71,11.14,3.45,3.18,18.83,1.06,1.86,2.92,5.04,5.57,5.04,1.59,0.27,9.28,1365,9,0,52522.5,958,80,66,0,4,4,0,0,0,0,68,137,547,33,-5.824
19,29,3,5,1,0,0,0,0,44,63,47,47,28,16,16,0,16,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,914,7,3,8,6.6,591.042,0,150,40,0,0,0,0,0,2,4.88,5.69,7.32,2.44,1.63,4.88,5.69,7.32,1.63,8.94,4.88,4.07,4.07,1.63,5.69,7.32,4.88,0,1.63,8.94,123,1,0,6906.4,81,7,31,0,1,1,0,0,0,0,11,13,10,2,-5.824
15,10,5,10,0,2,0,0,0,29,44,38,38,23,6,6,0,6,3,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,638,14,6,6,-4.6,427.029,0,233,27,4,0,0,0,0,3,7.96,9.44,1.47,5.31,0,3.83,10.91,7.37,1.77,7.08,7.96,4.42,1.18,3.83,5.01,3.24,4.72,0.59,2.06,8.26,322,3,0,17861.3,242,29,12,0,2,1,0,0,0,0,22,36,124,7,-5.824
20,18,0,6,0,2,4,0,4,31,51,43,43,23,8,8,0,8,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,10,4,9,1.8,470.067,0,115,30,0,0,0,0,0,1,4.36,5.7,3.36,6.04,2.01,4.7,9.06,4.7,3.02,5.37,4.36,7.38,3.69,4.7,4.03,8.05,4.36,2.01,3.02,5.37,297,1,0,14009.9,215,14,39,3,0,2,0,0,0,0,29,30,87,8,-5.824
17,18,3,6,1,0,0,0,0,30,47,36,36,19,11,11,0,11,3,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,694,7,2,6,3.8,403.084,0,136,28,0,0,0,0,0,2,16.61,7.97,1.99,6.98,0,2.99,3.32,9.3,1.66,2.99,16.61,1,2.33,2.99,6.98,2.66,5.65,0,2.33,10.3,566,3,0,24025.9,395,50,54,0,3,2,1,2,0,0,46,67,167,6,-5.824
12,10,2,4,0,0,0,0,0,16,28,23,23,11,5,5,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,4,4,4,-0.7,224.08,0,98.7,16,1,0,0,0,0,4,6.51,3.58,4.23,5.21,0.65,3.91,4.56,7.49,2.61,6.84,6.51,4.89,0.98,5.21,3.26,10.42,8.47,2.28,6.19,4.89,307,1,1,12371.1,205,28,19,1,1,0,0,0,0,0,18,26,96,3,-5.824
11,9,1,4,1,0,0,0,0,15,26,20,20,9,6,6,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,5,2,4,1.3,229.041,0,106,15,0,0,0,0,0,6,7.31,2.69,6.54,5.38,0.38,3.46,5,6.15,4.23,3.85,7.31,6.92,0.77,4.23,6.54,11.54,5.38,2.31,3.08,6.54,515,2,0,21757.2,306,32,114,3,0,4,0,1,0,0,36,64,34,0,-5.824
19,20,4,7,0,1,0,0,0,36,55,45,45,26,10,10,0,10,5,0,0,2,3,0,0,0,0,2,0,0,0,1,1,0,0,0,7,0,2,3,0,0,1,1,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,713,10,4,5,1.4,458.099,0,160,32,4,0,0,0,0,1,9.87,9.21,1.32,4.61,1.32,5.26,9.21,9.87,5.26,3.29,9.87,1.32,1.97,3.29,2.63,4.61,1.97,1.32,4.61,9.21,286,2,0,15291.1,188,38,0,0,2,2,0,0,0,0,10,39,91,2,-5.824
9,15,2,2,3,0,0,0,0,26,35,25,25,16,10,10,0,10,4,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,6,0,2,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,541,6,1,3,1.9,379.951,0,124,23,0,0,0,0,0,2,7.4,5.14,2.25,4.5,1.29,3.22,8.68,6.75,2.57,5.79,7.4,8.68,1.29,6.11,6.43,5.14,5.14,0.64,3.86,4.5,286,1,0,14590.2,191,2,42,1,1,2,0,0,0,0,21,38,78,5,-5.824
13,15,1,2,1,0,0,0,0,20,33,26,26,13,6,6,1,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,4,0,6,5.1,271.067,0,67.6,19,0,0,0,0,0,1,6.62,5.23,3.83,7.67,1.05,5.92,8.01,2.79,4.53,9.41,6.62,6.97,3.14,5.57,1.39,4.18,3.14,0.7,7.32,6.27,284,1,0,14335,210,0,0,0,0,0,0,0,0,0,6,25,170,6,-5.824
45,26,1,7,1,0,0,0,0,38,83,80,80,35,3,3,0,3,4,0,0,1,3,0,0,0,0,6,0,0,0,1,2,0,0,3,10,0,1,3,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,7,5,7,5,515.292,0,153,35,11,0,0,0,0,2,5.09,1.39,8.8,2.78,0.93,5.09,6.94,4.63,5.56,7.87,5.09,11.11,1.85,6.94,1.85,6.94,3.24,0.46,4.17,4.63,200,1,0,12408.9,146,0,0,0,0,0,0,0,0,0,2,16,125,2,-5.824
13,12,2,6,0,0,0,0,0,21,34,28,28,15,6,6,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,7,3,6,1.4,316.046,0,146,21,1,0,0,0,0,1,4.67,4.67,3.5,6.61,1.17,3.5,5.84,8.56,0.78,7.39,4.67,8.56,3.5,2.72,3.5,6.23,7,1.56,5.45,5.06,509,2,2,24303.3,334,30,56,0,4,0,0,0,0,0,24,44,149,6,-5.824
18,12,4,7,1,2,0,0,0,27,45,38,38,20,7,7,0,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,565,11,3,8,-0.6,424.037,0,200,26,0,0,0,0,0,3,8.63,5.66,3.5,5.39,2.29,4.85,6.74,7.14,2.56,6.87,8.63,4.58,1.89,5.26,5.93,6.2,4.18,1.08,4.72,6.06,722,6,0,31280.7,494,74,20,1,1,1,1,0,0,0,47,87,233,15,-5.818
50,29,0,2,0,0,0,0,0,32,82,79,79,29,3,3,0,3,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,503,2,1,12,0.3,430.381,0,29.5,31,3,0,0,0,0,9,4.96,4.13,4.96,5.79,11.57,0.83,5.79,9.09,0.83,4.13,4.96,10.74,1.65,3.31,4.13,5.79,4.13,0.83,7.44,2.48,242,2,14,12841,148,0,16,0,2,2,0,0,0,0,9,29,87,1,-5.799
10,6,2,2,0,0,0,0,0,10,20,18,18,8,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,177,3,2,1,-0.8,142.074,0,61.7,10,1,0,0,0,0,2,15.18,4.67,2.72,7.39,1.56,1.95,7.78,9.34,0.39,5.45,15.18,7.78,1.56,3.5,6.23,4.67,1.95,0,2.33,7.39,257,1,2,11716.6,178,19,24,0,1,0,0,0,0,0,13,30,76,6,-5.796
11,14,5,1,1,0,0,0,0,24,35,27,27,16,8,8,0,8,4,0,0,2,2,0,0,0,0,3,0,0,0,1,1,0,0,1,7,0,2,2,0,0,1,1,0,0,1,3,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,2,1,0,0,1,1,0,0,1,445,4,3,3,-1.3,297.068,0,110,21,0,0,0,0,0,33,9.84,8.29,2.07,6.22,1.3,4.4,6.22,8.55,2.59,5.7,9.84,3.63,4.4,5.18,4.4,7.77,4.66,1.04,2.07,4.66,368,2,0,14807.7,255,30,28,0,0,4,0,0,0,0,20,29,131,11,-5.785
36,18,0,2,0,0,0,0,0,19,55,54,54,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2,1,16,3.5,284.272,0,37.3,20,0,0,0,0,0,1,4.55,3.03,2.27,8.33,0.76,2.27,6.06,7.58,2.27,5.3,4.55,10.61,1.52,4.55,0.76,4.55,14.39,1.52,1.52,7.58,131,1,0,7432.6,98,0,64,0,1,5,0,0,0,0,12,12,12,1,-5.785
16,12,4,7,0,0,0,0,0,24,40,35,35,19,5,5,0,5,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,627,8,5,5,-2.6,327.094,-1,178,23,3,0,0,0,0,3,5.5,4.4,4.65,5.87,1.96,5.62,6.72,5.75,2.81,3.67,5.5,5.01,1.96,4.65,4.89,9.05,5.87,2.57,4.77,6.23,1584,15,16,69906.7,1008,32,574,6,12,18,0,1,0,0,113,95,147,12,-5.783
19,14,6,1,0,0,0,0,0,24,43,38,38,19,5,5,0,5,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,333,6,2,5,2.3,366.08,0,83.3,22,0,0,0,0,0,5,8.35,1.77,6.33,4.56,1.52,5.32,4.3,8.86,3.04,5.57,8.35,4.81,2.03,5.06,6.33,5.06,7.09,2.78,6.08,4.05,750,2,6,28571.8,537,90,60,2,0,4,0,2,0,0,41,93,203,14,-5.772
19,20,2,2,0,0,0,0,0,27,46,37,37,18,9,9,0,9,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,451,3,1,4,5,354.114,0,55.1,25,0,0,0,0,0,2,8.13,5.28,6.1,5.28,0,4.47,7.32,6.91,2.03,6.5,8.13,5.69,2.44,4.47,4.88,2.44,6.91,1.63,3.25,6.1,469,2,0,22344.9,369,60,4,0,0,0,0,0,0,0,32,74,169,8,-5.77
8,11,2,4,0,0,0,0,0,18,26,19,19,11,7,7,0,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,315,5,3,3,1.4,232.048,0,103,17,0,0,0,0,0,3,6.59,7.78,2.99,3.59,1.2,4.79,8.98,10.18,2.99,4.79,6.59,5.99,2.4,4.19,4.19,14.37,3.59,1.8,1.8,2.4,145,2,0,8097.2,90,0,30,2,0,2,0,0,0,0,7,15,29,2,-5.77
8,9,2,0,1,0,0,1,1,14,22,17,17,9,5,5,0,5,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,216,1,2,1,1.5,302.945,1,79.8,13,0,0,0,0,0,2,4.71,5.43,2.54,3.99,4.35,4.71,5.8,8.33,3.26,5.8,4.71,6.52,2.17,3.26,5.8,7.61,7.25,1.81,4.35,4.35,253,2,6,11263,156,2,81,0,3,5,0,1,0,0,19,31,9,1,-5.77
24,20,3,2,0,0,1,0,1,29,53,47,47,23,6,6,0,6,4,0,0,0,4,0,0,0,0,3,0,0,0,0,2,0,0,1,7,0,0,4,0,0,0,2,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,2,0,0,1,600,4,1,3,1.7,357.185,0,52.6,26,0,0,0,0,0,7,3.91,2.83,6.3,5.87,0,3.91,10.22,6.09,3.91,6.96,3.91,10.87,1.52,4.13,3.04,6.52,3.26,0.65,6.09,4.57,890,4,0,45965.2,663,30,101,0,2,2,0,0,0,0,63,116,314,12,-5.77
42,24,0,21,0,0,0,0,0,48,90,90,90,48,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,918,21,14,10,-1.8,666.222,0,348,45,20,0,0,0,0,1,12.96,2.69,4.4,6.6,0,2.44,6.36,9.05,2.2,1.96,12.96,7.09,2.2,3.18,5.13,6.6,5.62,1.71,4.16,8.56,388,1,0,15899.4,281,23,36,1,0,2,0,0,0,0,20,51,130,9,-5.77
13,9,2,8,0,1,0,0,0,21,34,30,30,17,4,4,0,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,488,8,4,4,-3.6,308.041,0,146,20,3,0,0,0,0,3,6.65,3.8,2.22,9.18,0.63,4.11,4.75,5.7,6.01,4.75,6.65,6.33,1.9,6.01,6.01,4.11,5.06,2.22,4.43,5.06,316,1,0,15749.9,228,13,42,0,2,1,0,0,0,0,26,41,92,6,-5.77
22,18,2,1,1,0,0,0,0,23,45,39,39,17,5,5,1,6,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,381,4,0,7,4.6,314.145,0,71.2,22,0,0,0,0,0,1,5.47,3.91,7.29,5.99,1.04,1.82,6.25,3.39,1.82,7.55,5.47,8.85,1.82,5.21,3.39,6.25,4.95,1.82,6.77,6.77,1134,4,0,53640.1,735,31,248,6,3,8,0,0,0,0,87,111,217,18,-5.762
12,10,5,7,0,1,0,0,0,26,38,33,33,21,5,5,0,5,4,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,6,0,2,2,0,0,2,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,0,0,616,8,4,1,5.1,345.047,0,171,23,4,0,0,0,0,6,13.38,8.45,1.41,2.82,1.41,2.82,7.04,8.45,0.7,4.23,13.38,1.41,2.11,5.63,6.34,10.56,3.52,0.7,0,10.56,281,2,0,13476.7,205,0,60,0,0,0,0,0,0,0,10,31,91,0,-5.762
15,9,1,6,0,0,0,0,0,15,30,27,27,12,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,7,3,8,-3.3,233.09,0,127,16,2,0,0,0,0,1,5.81,4.26,2.71,6.59,1.16,3.1,6.59,8.53,1.55,8.14,5.81,8.91,3.49,3.88,3.49,5.81,7.75,1.55,3.88,3.49,255,1,1,12894.9,168,15,28,0,2,0,0,0,0,0,16,22,73,3,-5.759
7,5,3,5,0,0,0,0,0,13,20,17,17,10,3,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,265,6,3,3,2.3,189.039,0,122,13,1,0,0,0,0,3,7.22,3.8,3.8,4.94,1.52,1.14,7.6,9.51,0.76,6.08,7.22,10.65,3.8,2.66,2.66,6.46,6.84,1.52,4.94,6.84,260,1,1,11911.8,169,15,29,1,1,0,0,0,0,0,10,23,73,7,-5.759
18,12,4,7,1,2,0,0,0,27,45,38,38,20,7,7,0,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,565,11,3,8,-0.6,424.037,0,200,26,0,0,0,0,0,3,8.13,5.53,4.29,5.87,0.68,4.63,7.9,8.92,2.6,6.43,8.13,5.53,2.37,3.84,4.06,4.85,4.74,1.24,4.74,5.76,1602,6,0,51028.8,1131,146,28,0,2,4,0,0,0,0,109,218,520,33,-5.757
