@relation decoys		
@attribute	a1	numeric
@attribute	a2	numeric
@attribute	a3	numeric
@attribute	a4	numeric
@attribute	a5	numeric
@attribute	a6	numeric
@attribute	a7	numeric
@attribute	a8	numeric
@attribute	a9	numeric
@attribute	a10	numeric
@attribute	a11	numeric
@attribute	a12	numeric
@attribute	a13	numeric
@attribute	a14	numeric
@attribute	a15	numeric
@attribute	a16	numeric
@attribute	a17	numeric
@attribute	a18	numeric
@attribute	a19	numeric
@attribute	a20	numeric
@attribute	a21	numeric
@attribute	a22	numeric
@attribute	a23	numeric
@attribute	a24	numeric
@attribute	a25	numeric
@attribute	a26	numeric
@attribute	a27	numeric
@attribute	a28	numeric
@attribute	a29	numeric
@attribute	a30	numeric
@attribute	a31	numeric
@attribute	a32	numeric
@attribute	a33	numeric
@attribute	a34	numeric
@attribute	a35	numeric
@attribute	a36	numeric
@attribute	a37	numeric
@attribute	a38	numeric
@attribute	a39	numeric
@attribute	a40	numeric
@attribute	a41	numeric
@attribute	a42	numeric
@attribute	a43	numeric
@attribute	a44	numeric
@attribute	a45	numeric
@attribute	a46	numeric
@attribute	a47	numeric
@attribute	a48	numeric
@attribute	a49	numeric
@attribute	a50	numeric
@attribute	a51	numeric
@attribute	a52	numeric
@attribute	a53	numeric
@attribute	a54	numeric
@attribute	a55	numeric
@attribute	a56	numeric
@attribute	a57	numeric
@attribute	a58	numeric
@attribute	a59	numeric
@attribute	a60	numeric
@attribute	a61	numeric
@attribute	a62	numeric
@attribute	a63	numeric
@attribute	a64	numeric
@attribute	a65	numeric
@attribute	a66	numeric
@attribute	a67	numeric
@attribute	a68	numeric
@attribute	a69	numeric
@attribute	a70	numeric
@attribute	a71	numeric
@attribute	a72	numeric
@attribute	a73	numeric
@attribute	a74	numeric
@attribute	a75	numeric
@attribute	a76	numeric
@attribute	a77	numeric
@attribute	a78	numeric
@attribute	a79	numeric
@attribute	a80	numeric
@attribute	a81	numeric
@attribute	a82	numeric
@attribute	a83	numeric
@attribute	a84	numeric
@attribute	a85	numeric
@attribute	a86	numeric
@attribute	a87	numeric
@attribute	a88	numeric
@attribute	a89	numeric
@attribute	a90	numeric
@attribute	a91	numeric
@attribute	a92	numeric
@attribute	a93	numeric
@attribute	a94	numeric
@attribute	a95	numeric
@attribute	a96	numeric
@attribute	a97	numeric
@attribute	a98	numeric
@attribute	a99	numeric
@attribute	a100	numeric
@attribute	a101	numeric
@attribute	a102	numeric
@attribute	a103	numeric
@attribute	a104	numeric
@attribute	a105	numeric
@attribute	a106	numeric
@attribute	a107	numeric
@attribute	a108	numeric
@attribute	a109	numeric
@attribute	a110	numeric
@attribute	a111	numeric
@attribute	a112	numeric
@attribute	a113	numeric
@attribute	a114	numeric
@attribute	a115	numeric
@attribute	a116	numeric
@attribute	a117	numeric
@attribute	a118	numeric
@attribute	a119	numeric
@attribute	a120	numeric
@attribute	a121	numeric
@attribute	a122	numeric
@attribute	a123	numeric
@attribute	a124	numeric
@attribute	a125	numeric

@attribute	energy	{0,1}

@data
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,20,15,11,5,4,0,0,0,0,0,0,0,22,37,33,33,18,4,4,0,4,19.996105,21.71272278,0.63438657,104.09,9,7,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,152.23,281.112404,-1.004,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,20,15,11,5,4,0,0,0,0,0,0,0,22,37,33,33,18,4,4,0,4,19.996105,21.71272278,0.63438657,104.09,9,7,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,152.23,281.112404,-0.01,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,20,15,11,5,4,0,0,0,0,0,0,0,22,37,33,33,18,4,4,0,4,19.996105,21.71272278,0.63438657,104.09,9,7,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,152.23,281.112404,-0.01,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,14,11,5,1,1,0,0,0,0,0,0,20,34,29,29,15,5,5,0,5,19.862898,20.48446631,0.690626909,94.07,5,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,130.4,264.0919061,0.137,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,14,11,5,1,1,0,0,0,0,0,0,20,34,29,29,15,5,5,0,5,19.862898,20.48446631,0.690626909,94.07,5,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,130.4,264.0919061,0.137,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,14,11,5,1,1,0,0,0,0,0,0,20,34,29,29,15,5,5,0,5,19.862898,20.48446631,0.690626909,94.07,5,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,130.4,264.0919061,0.137,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,14,11,5,1,1,0,0,0,0,0,0,20,34,29,29,15,5,5,0,5,19.862898,20.48446631,0.690626909,94.07,5,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,130.4,264.0919061,0.137,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,22,17,11,5,5,0,1,0,0,0,0,0,23,40,35,35,18,5,5,0,5,34.154519,24.15640444,0.657845555,67.11,10,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,8,162.48,330.0967303,-1.469,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,22,16,11,5,5,0,1,0,0,0,0,0,23,39,34,34,18,5,5,0,5,34.019312,23.88549054,0.664649984,67.11,10,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,8,165.31,329.0889052,-1.469,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,12,13,4,1,0,0,0,0,0,0,0,20,32,25,25,13,7,7,0,7,16.056484,19.99762019,0.696876567,94.05,5,3,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2,79.51,240.101111,1.661,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,17,14,11,4,1,1,0,0,0,0,0,0,19,33,29,29,15,4,4,0,4,20.522898,19.72650275,0.691657369,89.06,5,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,104.81,250.0888321,1.298,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,20,17,11,5,4,0,0,0,0,0,0,0,21,38,34,34,17,4,4,0,4,22.182519,22.25455058,0.621677958,61.09,9,7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,6,152.23,283.128054,-2.65,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,20,18,11,5,4,0,0,0,0,0,0,0,21,39,35,35,17,4,4,0,4,22.615726,22.52546448,0.615825307,61.09,8,7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,6,156.81,284.1358791,-2.538,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,14,10,5,3,0,0,0,0,0,0,0,19,33,29,29,15,4,4,0,4,19.562898,19.72700977,0.635125412,55.08,8,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,5,138.32,252.1096643,-2.244,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,17,14,11,4,1,1,0,0,0,0,0,0,19,33,29,29,15,4,4,0,4,20.522898,19.72650275,0.691657369,89.06,5,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,104.81,250.0888321,1.298,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,16,10,5,3,0,0,0,0,0,0,0,19,35,31,31,15,4,4,0,4,20.429312,20.26883757,0.62125199,55.08,7,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,5,136.58,254.1253144,-1.866,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,15,10,5,3,0,0,0,0,0,0,0,19,34,30,30,15,4,4,0,4,19.996105,19.99792367,0.627978498,55.08,8,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,5,132,253.1174893,-1.978,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,12,11,5,1,1,0,0,0,0,0,0,20,32,26,26,14,6,6,0,6,18.996484,19.94263851,0.71005022,94.07,5,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,118.78,262.076256,0.03,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,17,15,11,4,2,0,0,0,0,0,0,0,19,34,30,30,15,4,4,0,4,21.316105,19.525161,0.643261508,89.06,5,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,78.16,235.1195007,-0.716,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,17,14,11,4,2,0,0,0,0,0,0,0,19,33,29,29,15,4,4,0,4,20.882898,19.2542471,0.651131968,89.06,6,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,76.96,234.1116757,-0.557,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,17,15,11,4,2,0,0,0,0,0,0,0,19,34,30,30,15,4,4,0,4,21.316105,19.525161,0.643261508,89.06,5,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,78.16,235.1195007,-0.716,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,17,14,11,4,2,0,0,0,0,0,0,0,19,33,29,29,15,4,4,0,4,20.882898,19.2542471,0.651131968,89.06,6,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,76.96,234.1116757,-0.557,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,17,10,11,4,1,1,0,0,0,0,0,0,19,29,23,23,13,6,6,0,6,16.81007,18.64284714,0.734972943,89.06,5,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,105.14,246.0575319,-0.397,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,20,16,12,4,4,0,0,0,0,0,0,0,22,38,34,34,18,4,4,0,4,21.749312,22.22567311,0.637336793,104.08,8,6,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,126.21,280.117155,-0.443,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,20,17,12,4,4,0,0,0,0,0,0,0,22,39,35,35,18,4,4,0,4,22.182519,22.49658701,0.630902751,104.08,7,6,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,130.79,281.12498,-1.189,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,20,16,12,4,4,0,0,0,0,0,0,0,22,38,34,34,18,4,4,0,4,21.749312,22.22567311,0.637336793,104.08,8,6,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,126.21,280.117155,-0.443,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,20,17,12,4,4,0,0,0,0,0,0,0,22,39,35,35,18,4,4,0,4,22.182519,22.49658701,0.630902751,104.08,7,6,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,130.79,281.12498,-1.189,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,17,10,11,4,1,1,0,0,0,0,0,0,19,29,23,23,13,6,6,0,6,16.15007,18.64284714,0.734972943,89.06,5,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,104.81,246.0575319,1.038,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,21,11,15,4,1,0,0,0,1,0,0,1,23,34,26,26,15,7,7,1,8,16.703277,22.81756218,0.744137781,109.06,5,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,77.28,298.0621387,0.95,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,24,16,19,4,1,0,0,0,0,0,0,0,27,43,33,33,17,10,10,0,10,20.429312,27.0812758,0.71258515,177.05,5,3,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,79.51,316.1324111,3.497,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,21,11,15,4,1,0,0,0,1,0,0,1,23,34,26,26,15,7,7,1,8,16.703277,22.81756218,0.744137781,109.06,5,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,77.28,298.0621387,1.944,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,26,18,20,4,2,0,0,0,0,0,0,0,29,47,37,37,19,10,10,0,10,24.531726,29.33790271,0.699595455,191.06,6,3,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,5,88.74,346.1429758,1.938,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,21,11,15,4,1,0,0,0,1,0,0,1,23,34,26,26,15,7,7,1,8,16.703277,22.81756218,0.744137781,109.06,5,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,77.28,298.0621387,0.95,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,21,11,15,4,1,0,0,0,1,0,0,1,23,34,26,26,15,7,7,1,8,16.703277,22.81756218,0.744137781,109.06,5,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,77.28,298.0621387,1.944,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,9,10,7,1,0,0,0,0,0,0,0,20,29,22,22,13,7,7,0,7,16.076863,18.45876918,0.692019006,94.08,8,4,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,2,116.26,243.0868579,-0.797,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,11,11,5,1,1,0,0,0,0,0,0,20,31,25,25,14,6,6,0,6,16.583277,19.67172461,0.720766529,94.07,6,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,130.83,261.068431,0.713,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,10,12,5,1,0,0,0,0,0,0,0,20,30,23,23,13,7,7,0,7,15.85007,19.21375595,0.705943755,94.06,6,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,2,98.19,240.0885349,-0.728,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,11,12,5,1,0,0,0,0,0,0,0,20,31,24,24,13,7,7,0,7,16.283277,19.48466986,0.695369048,94.06,6,3,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,2,91.87,241.09636,-0.462,1
7.61,5.88,3.81,4.5,1.38,4.5,6.23,9.34,2.77,4.15,7.61,4.15,4.15,5.19,5.19,4.84,5.19,1.04,3.11,7.96,286,1,0,13356.7,196,35,23,0,0,1,0,0,0,0,20,39,68,6,0,0,18,12,11,5,1,1,0,0,0,0,0,0,20,32,26,26,14,6,6,0,6,18.996484,19.94263851,0.71005022,94.07,5,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,118.78,262.076256,-0.3,1
